code	decision	top_group	material_family	reviewer	comment	source_name	suggested_top_group	suggested_material_family	review_status	confidence	chapter_context	parent_code
01012100						马： 改良种用			unmapped	0.0	HS第01章	0101
01012900						其他			unmapped	0.0	HS第01章	0101
01013010						驴： 改良种用			unmapped	0.0	HS第01章	0101
01013090						其他			unmapped	0.0	HS第01章	0101
01019000						其他			unmapped	0.0	HS第01章	0101
01022100						家牛： 改良种用			unmapped	0.0	HS第01章	0102
01022900						其他			unmapped	0.0	HS第01章	0102
01023100						水牛： 改良种用			unmapped	0.0	HS第01章	0102
01023900						其他			unmapped	0.0	HS第01章	0102
01029010						其他： 改良种用			unmapped	0.0	HS第01章	0102
01029090						其他			unmapped	0.0	HS第01章	0102
01031000						改良种用			unmapped	0.0	HS第01章	0103
01039110						其他： --重量在50千克以下： 重量在10千克以下			unmapped	0.0	HS第01章	0103
01039120						重量在10千克及以上，但在50 千克以下			unmapped	0.0	HS第01章	0103
01039200						重量在50千克及以上			unmapped	0.0	HS第01章	0103
01041010						绵羊： 改良种用			unmapped	0.0	HS第01章	0104
01041090						其他			unmapped	0.0	HS第01章	0104
01042010						山羊： 改良种用			unmapped	0.0	HS第01章	0104
01042090						其他			unmapped	0.0	HS第01章	0104
01051110						重量不超过185克： --鸡： 改良种用			unmapped	0.0	HS第01章	0105
01051190						其他			unmapped	0.0	HS第01章	0105
01051210						火鸡： 改良种用			unmapped	0.0	HS第01章	0105
01051290						其他			unmapped	0.0	HS第01章	0105
01051310						鸭： 改良种用			unmapped	0.0	HS第01章	0105
01051390						其他			unmapped	0.0	HS第01章	0105
01051410						鹅： 改良种用			unmapped	0.0	HS第01章	0105
01051490						其他			unmapped	0.0	HS第01章	0105
01051510						珍珠鸡： 改良种用			unmapped	0.0	HS第01章	0105
01051590						其他			unmapped	0.0	HS第01章	0105
01059410						其他： --鸡： 改良种用			unmapped	0.0	HS第01章	0105
01059490						其他			unmapped	0.0	HS第01章	0105
01059910						其他： 改良种用			unmapped	0.0	HS第01章	0105
01059991						其他： 鸭			unmapped	0.0	HS第01章	0105
01059992						鹅			unmapped	0.0	HS第01章	0105
01059993						珍珠鸡			unmapped	0.0	HS第01章	0105
01059994						火鸡			unmapped	0.0	HS第01章	0105
01061110						哺乳动物： --灵长目： 改良种用			unmapped	0.0	HS第01章	0106
01061190						其他			unmapped	0.0	HS第01章	0106
01061211						鲸、海豚及鼠海豚（鲸目哺乳动 物）；海牛及儒艮（海牛目哺乳动 物）；海豹、海狮及海象（鳍足亚 目哺乳动物）： ---鲸、海豚及鼠海豚（鲸目哺乳 动物）；海牛及儒艮（海牛目哺乳 动物）： 改良种用			unmapped	0.0	HS第01章	0106
01061219						其他			unmapped	0.0	HS第01章	0106
01061221						海豹、海狮及海象（鳍足亚目 哺乳动物）： 改良种用			unmapped	0.0	HS第01章	0106
01061229						其他			unmapped	0.0	HS第01章	0106
01061310						骆驼及其他骆驼科动物： 改良种用			unmapped	0.0	HS第01章	0106
01061390						其他			unmapped	0.0	HS第01章	0106
01061410						家兔及野兔： 改良种用			unmapped	0.0	HS第01章	0106
01061490						其他			unmapped	0.0	HS第01章	0106
01061910						其他： 改良种用			unmapped	0.0	HS第01章	0106
01061990						其他			unmapped	0.0	HS第01章	0106
01062011						爬行动物（包括蛇及龟鳖）： ---改良种用： 鳄鱼苗			unmapped	0.0	HS第01章	0106
01062019						其他			unmapped	0.0	HS第01章	0106
01062020						食用			unmapped	0.0	HS第01章	0106
01062090						其他			unmapped	0.0	HS第01章	0106
01063110						鸟： --猛禽： 改良种用			unmapped	0.0	HS第01章	0106
01063190						其他			unmapped	0.0	HS第01章	0106
01063210						鹦形目（包括普通鹦鹉、长尾鹦 鹉、金刚鹦鹉及美冠鹦鹉）： 改良种用			unmapped	0.0	HS第01章	0106
01063290						其他			unmapped	0.0	HS第01章	0106
01063310						鸵鸟；鸸鹋： 改良种用			unmapped	0.0	HS第01章	0106
01063390						其他			unmapped	0.0	HS第01章	0106
01063910						其他： 改良种用			unmapped	0.0	HS第01章	0106
01063921						食用： 乳鸽			unmapped	0.0	HS第01章	0106
01063923						野鸭			unmapped	0.0	HS第01章	0106
01063929						其他			unmapped	0.0	HS第01章	0106
01063990						其他			unmapped	0.0	HS第01章	0106
01064110						昆虫： --蜂： 改良种用			unmapped	0.0	HS第01章	0106
01064190						其他			unmapped	0.0	HS第01章	0106
01064910						其他： 改良种用			unmapped	0.0	HS第01章	0106
01064990						其他			unmapped	0.0	HS第01章	0106
01069011						其他： ---改良种用： 蛙苗			unmapped	0.0	HS第01章	0106
01069019						其他			unmapped	0.0	HS第01章	0106
01069090						其他			unmapped	0.0	HS第01章	0106
02011000						整头及半头			unmapped	0.0	HS第02章	0201
02012000						带骨肉			unmapped	0.0	HS第02章	0201
02013000						去骨肉			unmapped	0.0	HS第02章	0201
02021000						整头及半头			unmapped	0.0	HS第02章	0202
02022000						带骨肉			unmapped	0.0	HS第02章	0202
02023000						去骨肉			unmapped	0.0	HS第02章	0202
02031110						鲜或冷的： --整头及半头： 乳猪			unmapped	0.0	HS第02章	0203
02031190						其他			unmapped	0.0	HS第02章	0203
02031200						带骨的前腿、后腿及其肉块			unmapped	0.0	HS第02章	0203
02031900						其他			unmapped	0.0	HS第02章	0203
02032110						乳猪			unmapped	0.0	HS第02章	0203
02032190						其他			unmapped	0.0	HS第02章	0203
02032200						带骨的前腿、后腿及其肉块			unmapped	0.0	HS第02章	0203
02032900						其他			unmapped	0.0	HS第02章	0203
02041000						鲜或冷的整头及半头羔羊			unmapped	0.0	HS第02章	0204
02042100						其他鲜或冷的绵羊肉： 整头及半头			unmapped	0.0	HS第02章	0204
02042200						带骨肉			unmapped	0.0	HS第02章	0204
02042300						去骨肉			unmapped	0.0	HS第02章	0204
02043000						冻的整头及半头羔羊			unmapped	0.0	HS第02章	0204
02044100						其他冻的绵羊肉： 整头及半头			unmapped	0.0	HS第02章	0204
02044200						带骨肉			unmapped	0.0	HS第02章	0204
02044300						去骨肉			unmapped	0.0	HS第02章	0204
02045000						山羊肉			unmapped	0.0	HS第02章	0204
02050000						鲜、冷、冻马、驴、骡肉			unmapped	0.0	HS第02章	0205
02061000						鲜、冷牛杂碎			unmapped	0.0	HS第02章	0206
02062100						冻牛杂碎： 舌			unmapped	0.0	HS第02章	0206
02062200						肝			unmapped	0.0	HS第02章	0206
02062900						其他			unmapped	0.0	HS第02章	0206
02063000						鲜、冷猪杂碎			unmapped	0.0	HS第02章	0206
02064100						肝			unmapped	0.0	HS第02章	0206
02064900						其他			unmapped	0.0	HS第02章	0206
02068000						其他鲜或冷杂碎			unmapped	0.0	HS第02章	0206
02069000						其他冻杂碎			unmapped	0.0	HS第02章	0206
02071100						鸡： 整只，鲜或冷的			unmapped	0.0	HS第02章	0207
02071200						整只，冻的			unmapped	0.0	HS第02章	0207
02071311						块及杂碎，鲜或冷的： ---块： 带骨的			unmapped	0.0	HS第02章	0207
02071319						其他			unmapped	0.0	HS第02章	0207
02071321						杂碎： 翼（不包括翼尖）			unmapped	0.0	HS第02章	0207
02071329						其他			unmapped	0.0	HS第02章	0207
02071411						带骨的			unmapped	0.0	HS第02章	0207
02071419						其他			unmapped	0.0	HS第02章	0207
02071421						杂碎： 翼（不包括翼尖）			unmapped	0.0	HS第02章	0207
02071422						鸡爪 元/千克。 元/千克。 元/千克。 元/千克。 元/千克。 元/千克。 元/千克。 元/千克。 元/千克。 元/千克。 元/千克。			unmapped	0.0	HS第02章	0207
02071429						其他			unmapped	0.0	HS第02章	0207
02072400						火鸡： 整只，鲜或冷的			unmapped	0.0	HS第02章	0207
02072500						整只，冻的			unmapped	0.0	HS第02章	0207
02072600						块及杂碎，鲜或冷的			unmapped	0.0	HS第02章	0207
02072700						块及杂碎，冻的			unmapped	0.0	HS第02章	0207
02074100						整只，鲜或冷的			unmapped	0.0	HS第02章	0207
02074200						整只，冻的			unmapped	0.0	HS第02章	0207
02074300						肥肝，鲜或冷的			unmapped	0.0	HS第02章	0207
02074400						其他，鲜或冷的			unmapped	0.0	HS第02章	0207
02074500						其他，冻的			unmapped	0.0	HS第02章	0207
02075100						鹅： 整只，鲜或冷的			unmapped	0.0	HS第02章	0207
02075200						整只，冻的			unmapped	0.0	HS第02章	0207
02075300						肥肝，鲜或冷的			unmapped	0.0	HS第02章	0207
02075400						其他，鲜或冷的			unmapped	0.0	HS第02章	0207
02075500						其他，冻的			unmapped	0.0	HS第02章	0207
02076000						珍珠鸡			unmapped	0.0	HS第02章	0207
02081010						家兔或野兔的： 鲜、冷兔肉，兔头除外			unmapped	0.0	HS第02章	0208
02081020						冻兔肉，兔头除外			unmapped	0.0	HS第02章	0208
02081090						其他			unmapped	0.0	HS第02章	0208
02083000						灵长目的			unmapped	0.0	HS第02章	0208
02084000						鲸、海豚及鼠海豚（鲸目哺乳动 物）的；海牛及儒艮（海牛目哺 乳动物）的；海豹、海狮及海象 （鳍足亚目哺乳动物）的			unmapped	0.0	HS第02章	0208
02085000						爬行动物（包括蛇及龟鳖）的			unmapped	0.0	HS第02章	0208
02086000						骆驼及其他骆驼科动物的			unmapped	0.0	HS第02章	0208
02089010						其他： 乳鸽的			unmapped	0.0	HS第02章	0208
02089090						其他			unmapped	0.0	HS第02章	0208
02091000						猪的			unmapped	0.0	HS第02章	0209
02099000						其他			unmapped	0.0	HS第02章	0209
02101110						猪肉： --带骨的前腿、后腿及其肉块： 带骨的腿			unmapped	0.0	HS第02章	0210
02101190						其他			unmapped	0.0	HS第02章	0210
02101200						腹肉（五花肉）			unmapped	0.0	HS第02章	0210
02101900						其他			unmapped	0.0	HS第02章	0210
02102000						牛肉			unmapped	0.0	HS第02章	0210
02109100						其他，包括可供食用的肉或杂碎 的细粉、粗粉： 灵长目的			unmapped	0.0	HS第02章	0210
02109200						鲸、海豚及鼠海豚（鲸目哺乳动 物）的；海牛及儒艮（海牛目哺 乳动物）的；海豹、海狮及海象 （鳍足亚目哺乳动物）的			unmapped	0.0	HS第02章	0210
02109300						爬行动物（包括蛇及龟鳖）的			unmapped	0.0	HS第02章	0210
02109900						其他			unmapped	0.0	HS第02章	0210
03011100						观赏鱼： 淡水鱼			unmapped	0.0	HS第03章	0301
03011900						其他			unmapped	0.0	HS第03章	0301
03019110						其他活鱼： --鳟鱼（河鳟、虹鳟、克拉克大麻 哈鱼、阿瓜大麻哈鱼、吉雨大麻 哈鱼、亚利桑那大麻哈鱼、金腹 大麻哈鱼）： 鱼苗			unmapped	0.0	HS第03章	0301
03019190						其他			unmapped	0.0	HS第03章	0301
03019210						鱼苗			unmapped	0.0	HS第03章	0301
03019290						其他			unmapped	0.0	HS第03章	0301
03019310						鲤科鱼（鲤属、鲫属、草鱼、鲢 属、鲮属、青鱼、卡特拉鲃、野 鲮属、哈氏纹唇鱼、何氏细须鲃、 鲂属）： 鱼苗			unmapped	0.0	HS第03章	0301
03019390						其他			unmapped	0.0	HS第03章	0301
03019410						大西洋及太平洋蓝鳍金枪鱼： 鱼苗			unmapped	0.0	HS第03章	0301
03019491						其他： 大西洋蓝鳍金枪鱼			unmapped	0.0	HS第03章	0301
03019492						太平洋蓝鳍金枪鱼			unmapped	0.0	HS第03章	0301
03019510						鱼苗			unmapped	0.0	HS第03章	0301
03019590						其他			unmapped	0.0	HS第03章	0301
03019911						其他： ---鱼苗： 鲈鱼			unmapped	0.0	HS第03章	0301
03019912						鲟鱼			unmapped	0.0	HS第03章	0301
03019919						其他			unmapped	0.0	HS第03章	0301
03019991						其他： 罗非鱼			unmapped	0.0	HS第03章	0301
03019992						鲀			unmapped	0.0	HS第03章	0301
03019993						其他鲤科鱼			unmapped	0.0	HS第03章	0301
03019999						其他			unmapped	0.0	HS第03章	0301
03021100						鲑科鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： 鳟鱼（河鳟、虹鳟、克拉克大麻 哈鱼、阿瓜大麻哈鱼、吉雨大麻 哈鱼、亚利桑那大麻哈鱼、金腹 大麻哈鱼）			unmapped	0.0	HS第03章	0302
03021300						大麻哈鱼［红大麻哈鱼、细鳞大 麻哈鱼、大麻哈鱼（种）、大鳞大 麻哈鱼、银大麻哈鱼、马苏大麻 哈鱼、玫瑰大麻哈鱼］			unmapped	0.0	HS第03章	0302
03021410						大西洋鲑鱼及多瑙哲罗鱼： 大西洋鲑鱼			unmapped	0.0	HS第03章	0302
03021420						多瑙哲罗鱼			unmapped	0.0	HS第03章	0302
03021900						其他			unmapped	0.0	HS第03章	0302
03022100						比目鱼（鲽科、鲆科、舌鳎科、 鳎科、菱鲆科、刺鲆科），但子目 0302.91至0302.99的可食用鱼杂 碎除外： 庸鲽鱼（马舌鲽、庸鲽、狭鳞庸 鲽）			unmapped	0.0	HS第03章	0302
03022200						鲽鱼（鲽）			unmapped	0.0	HS第03章	0302
03022300						鳎鱼（鳎属）			unmapped	0.0	HS第03章	0302
03022400						大菱鲆（瘤棘鲆）			unmapped	0.0	HS第03章	0302
03022900						其他			unmapped	0.0	HS第03章	0302
03023100						金枪鱼（金枪鱼属）、鲣，但子 目0302.91至0302.99的可食用鱼 杂碎除外： 长鳍金枪鱼			unmapped	0.0	HS第03章	0302
03023200						黄鳍金枪鱼			unmapped	0.0	HS第03章	0302
03023300						鲣			unmapped	0.0	HS第03章	0302
03023400						大眼金枪鱼			unmapped	0.0	HS第03章	0302
03023510						大西洋蓝鳍金枪鱼			unmapped	0.0	HS第03章	0302
03023520						太平洋蓝鳍金枪鱼			unmapped	0.0	HS第03章	0302
03023600						南方蓝鳍金枪鱼			unmapped	0.0	HS第03章	0302
03023900						其他			unmapped	0.0	HS第03章	0302
03024100						鲱鱼（大西洋鲱鱼、太平洋鲱鱼）			unmapped	0.0	HS第03章	0302
03024200						鳀鱼（鳀属）			unmapped	0.0	HS第03章	0302
03024300						沙丁鱼（沙丁鱼、沙瑙鱼属）、 小沙丁鱼属、黍鲱或西鲱			unmapped	0.0	HS第03章	0302
03024400						鲭鱼［大西洋鲭、澳洲鲭（鲐）、 日本鲭（鲐）］			unmapped	0.0	HS第03章	0302
03024500						对称竹荚鱼、新西兰竹荚鱼及竹 荚鱼（竹荚鱼属）			unmapped	0.0	HS第03章	0302
03024600						军曹鱼			unmapped	0.0	HS第03章	0302
03024700						剑鱼			unmapped	0.0	HS第03章	0302
03024910						其他： 银鲳（鲳属）			unmapped	0.0	HS第03章	0302
03024990						其他			unmapped	0.0	HS第03章	0302
03025100						犀鳕科、多丝真鳕科、鳕科、长 尾鳕科、黑鳕科、无须鳕科、深 海鳕科及南极鳕科鱼，但子目 0302.91至0302.99的可食用鱼杂 碎除外： 鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、 太平洋鳕鱼）			unmapped	0.0	HS第03章	0302
03025200						黑线鳕鱼（黑线鳕）			unmapped	0.0	HS第03章	0302
03025300						绿青鳕鱼			unmapped	0.0	HS第03章	0302
03025400						狗鳕鱼（无须鳕属、长鳍鳕属）			unmapped	0.0	HS第03章	0302
03025500						阿拉斯加狭鳕鱼			unmapped	0.0	HS第03章	0302
03025600						蓝鳕鱼（小鳍鳕、南蓝鳕）			unmapped	0.0	HS第03章	0302
03025900						其他			unmapped	0.0	HS第03章	0302
03027100						罗非鱼（口孵非鲫属）			unmapped	0.0	HS第03章	0302
03027200						鲶鱼[（鱼芒）鲶属、鲶属、胡 鲶属、真鮰属]			unmapped	0.0	HS第03章	0302
03027300						鲤科鱼（鲤属、鲫属、草鱼、鲢 属、鲮属、青鱼、卡特拉鲃、野 鲮属、哈氏纹唇鱼、何氏细须鲃、 鲂属）			unmapped	0.0	HS第03章	0302
03027400						鳗鱼（鳗鲡属）			unmapped	0.0	HS第03章	0302
03027900						其他			unmapped	0.0	HS第03章	0302
03028100						其他鱼，但子目0302.91至 0302.99的可食用鱼杂碎除外： 角鲨及其他鲨鱼			unmapped	0.0	HS第03章	0302
03028200						魟鱼及鳐鱼（鳐科）			unmapped	0.0	HS第03章	0302
03028300						南极犬牙鱼（南极犬牙鱼属）			unmapped	0.0	HS第03章	0302
03028400						尖吻鲈鱼（舌齿鲈属）			unmapped	0.0	HS第03章	0302
03028500						菱羊鲷（鲷科）			unmapped	0.0	HS第03章	0302
03028910						其他： 带鱼			unmapped	0.0	HS第03章	0302
03028920						黄鱼			unmapped	0.0	HS第03章	0302
03028930						鲳鱼（银鲳除外）			unmapped	0.0	HS第03章	0302
03028940						鲀			unmapped	0.0	HS第03章	0302
03028990						其他			unmapped	0.0	HS第03章	0302
03029100						鱼肝、鱼卵、鱼精、鱼鳍、鱼头、 鱼尾、鱼鳔及其他可食用鱼杂碎： 鱼肝、鱼卵及鱼精			unmapped	0.0	HS第03章	0302
03029200						鲨鱼翅			unmapped	0.0	HS第03章	0302
03029900						其他			unmapped	0.0	HS第03章	0302
03031100						红大麻哈鱼			unmapped	0.0	HS第03章	0303
03031200						其他大麻哈鱼［细鳞大麻哈鱼、 大麻哈鱼（种）、大鳞大麻哈鱼、 银大麻哈鱼、马苏大麻哈鱼、玫 瑰大麻哈鱼］			unmapped	0.0	HS第03章	0303
03031310						大西洋鲑鱼及多瑙哲罗鱼： 大西洋鲑鱼			unmapped	0.0	HS第03章	0303
03031320						多瑙哲罗鱼			unmapped	0.0	HS第03章	0303
03031400						鳟鱼（河鳟、虹鳟、克拉克大麻 哈鱼、阿瓜大麻哈鱼、吉雨大麻 哈鱼、亚利桑那大麻哈鱼、金腹 大麻哈鱼）			unmapped	0.0	HS第03章	0303
03031900						其他			unmapped	0.0	HS第03章	0303
03032300						罗非鱼（口孵非鲫属）、鲶鱼[（鱼 芒）鲶属、鲶属、胡鲶属、真鮰 属]、鲤科鱼（鲤属、鲫属、草鱼、 鲢属、鲮属、青鱼、卡特拉鲃、 野鲮属、哈氏纹唇鱼、何氏细须 鲃、鲂属）、鳗鱼（鳗鲡属）、尼 罗河鲈鱼（尼罗尖吻鲈）及黑鱼 （鳢属），但子目0303.91至 0303.99的可食用鱼杂碎除外： 罗非鱼（口孵非鲫属）			unmapped	0.0	HS第03章	0303
03032400						鲶鱼[（鱼芒）鲶属、鲶属、胡 鲶属、真鮰属]			unmapped	0.0	HS第03章	0303
03032500						鲤科鱼（鲤属、鲫属、草鱼、鲢 属、鲮属、青鱼、卡特拉鲃、野 鲮属、哈氏纹唇鱼、何氏细须鲃、 鲂属）			unmapped	0.0	HS第03章	0303
03032600						鳗鱼（鳗鲡属）			unmapped	0.0	HS第03章	0303
03032900						其他			unmapped	0.0	HS第03章	0303
03033110						比目鱼（鲽科、鲆科、舌鳎科、 鳎科、菱鲆科、刺鲆科），但子目 0303.91至0303.99的可食用鱼杂 碎除外： --庸鲽鱼（马舌鲽、庸鲽、狭鳞庸 鲽）： 马舌鲽（格陵兰庸鲽鱼）			unmapped	0.0	HS第03章	0303
03033190						其他			unmapped	0.0	HS第03章	0303
03033200						鲽鱼（鲽）			unmapped	0.0	HS第03章	0303
03033300						鳎鱼（鳎属）			unmapped	0.0	HS第03章	0303
03033400						大菱鲆（瘤棘鲆）			unmapped	0.0	HS第03章	0303
03033900						其他			unmapped	0.0	HS第03章	0303
03034100						金枪鱼（金枪鱼属）、鲣，但子 目0303.91至0303.99的可食用鱼 杂碎除外： 长鳍金枪鱼			unmapped	0.0	HS第03章	0303
03034200						黄鳍金枪鱼			unmapped	0.0	HS第03章	0303
03034300						鲣			unmapped	0.0	HS第03章	0303
03034400						大眼金枪鱼			unmapped	0.0	HS第03章	0303
03034510						大西洋蓝鳍金枪鱼			unmapped	0.0	HS第03章	0303
03034520						太平洋蓝鳍金枪鱼			unmapped	0.0	HS第03章	0303
03034600						南方蓝鳍金枪鱼			unmapped	0.0	HS第03章	0303
03034900						其他			unmapped	0.0	HS第03章	0303
03035100						鲱鱼（大西洋鲱鱼、太平洋鲱鱼）			unmapped	0.0	HS第03章	0303
03035300						沙丁鱼（沙丁鱼、沙瑙鱼属）、 小沙丁鱼属、黍鲱或西鲱			unmapped	0.0	HS第03章	0303
03035400						鲭鱼［大西洋鲭、澳洲鲭（鲐）、 日本鲭（鲐）］			unmapped	0.0	HS第03章	0303
03035500						对称竹荚鱼、新西兰竹荚鱼及竹 荚鱼（竹荚鱼属）			unmapped	0.0	HS第03章	0303
03035600						军曹鱼			unmapped	0.0	HS第03章	0303
03035700						剑鱼			unmapped	0.0	HS第03章	0303
03035910						银鲳（鲳属）			unmapped	0.0	HS第03章	0303
03035990						其他 冻毛鳞鱼，但食用杂碎除外			unmapped	0.0	HS第03章	0303
03036300						犀鳕科、多丝真鳕科、鳕科、长 尾鳕科、黑鳕科、无须鳕科、深 海鳕科及南极鳕科鱼，但子目 0303.91至0303.99的可食用鱼杂 碎除外： 鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、 太平洋鳕鱼）			unmapped	0.0	HS第03章	0303
03036400						黑线鳕鱼（黑线鳕）			unmapped	0.0	HS第03章	0303
03036500						绿青鳕鱼			unmapped	0.0	HS第03章	0303
03036600						狗鳕鱼（无须鳕属、长鳍鳕属）			unmapped	0.0	HS第03章	0303
03036700						阿拉斯加狭鳕鱼			unmapped	0.0	HS第03章	0303
03036800						蓝鳕鱼（小鳍鳕、南蓝鳕）			unmapped	0.0	HS第03章	0303
03036900						其他			unmapped	0.0	HS第03章	0303
03038100						角鲨及其他鲨鱼			unmapped	0.0	HS第03章	0303
03038200						魟鱼及鳐鱼（鳐科）			unmapped	0.0	HS第03章	0303
03038300						南极犬牙鱼（南极犬牙鱼属）			unmapped	0.0	HS第03章	0303
03038400						尖吻鲈鱼（舌齿鲈属）			unmapped	0.0	HS第03章	0303
03038910						其他： 带鱼			unmapped	0.0	HS第03章	0303
03038920						黄鱼			unmapped	0.0	HS第03章	0303
03038930						鲳鱼（银鲳除外）			unmapped	0.0	HS第03章	0303
03038990						其他 冻平鲉属鱼			unmapped	0.0	HS第03章	0303
03039100						鱼肝、鱼卵、鱼精、鱼鳍、鱼头、 鱼尾、鱼鳔及其他可食用杂碎： 鱼肝、鱼卵及鱼精			unmapped	0.0	HS第03章	0303
03039200						鲨鱼翅			unmapped	0.0	HS第03章	0303
03039900						其他			unmapped	0.0	HS第03章	0303
03043100						罗非鱼（口孵非鲫属）			unmapped	0.0	HS第03章	0304
03043200						鲶鱼[（鱼芒）鲶属、鲶属、胡 鲶属、真鮰属]			unmapped	0.0	HS第03章	0304
03043300						尼罗河鲈鱼（尼罗尖吻鲈）			unmapped	0.0	HS第03章	0304
03043900						其他			unmapped	0.0	HS第03章	0304
03044100						鲜或冷的其他鱼片： 大麻哈鱼［红大麻哈鱼、细鳞大 麻哈鱼、大麻哈鱼（种）、大鳞大 麻哈鱼、银大麻哈鱼、马苏大麻 哈鱼、玫瑰大麻哈鱼］、大西洋鲑 鱼及多瑙哲罗鱼			unmapped	0.0	HS第03章	0304
03044200						鳟鱼（河鳟、虹鳟、克拉克大麻 哈鱼、阿瓜大麻哈鱼、吉雨大麻 哈鱼、亚利桑那大麻哈鱼、金腹 大麻哈鱼）			unmapped	0.0	HS第03章	0304
03044300						比目鱼（鲽科、鲆科、舌鳎科、 鳎科、菱鲆科、刺鲆科）			unmapped	0.0	HS第03章	0304
03044400						犀鳕科、多丝真鳕科、鳕科、长 尾鳕科、黑鳕科、无须鳕科、深 海鳕科及南极鳕科鱼			unmapped	0.0	HS第03章	0304
03044500						剑鱼			unmapped	0.0	HS第03章	0304
03044600						南极犬牙鱼（南极犬牙鱼属）			unmapped	0.0	HS第03章	0304
03044700						角鲨及其他鲨鱼			unmapped	0.0	HS第03章	0304
03044800						魟鱼及鳐鱼（鳐科）			unmapped	0.0	HS第03章	0304
03044900						其他			unmapped	0.0	HS第03章	0304
03045100						其他，鲜或冷的： 罗非鱼（口孵非鲫属）、鲶鱼[（鱼 芒）鲶属、鲶属、胡鲶属、真鮰 属]、鲤科鱼（鲤属、鲫属、草鱼、 鲢属、鲮属、青鱼、卡特拉鲃、 野鲮属、哈氏纹唇鱼、何氏细须 鲃、鲂属）、鳗鱼（鳗鲡属）、尼 罗河鲈鱼（尼罗尖吻鲈）及黑鱼 （鳢属）			unmapped	0.0	HS第03章	0304
03045200						鲑科鱼			unmapped	0.0	HS第03章	0304
03045300						犀鳕科、多丝真鳕科、鳕科、长 尾鳕科、黑鳕科、无须鳕科、深 海鳕科及南极鳕科鱼			unmapped	0.0	HS第03章	0304
03045400						剑鱼			unmapped	0.0	HS第03章	0304
03045500						南极犬牙鱼（南极犬牙鱼属）			unmapped	0.0	HS第03章	0304
03045600						角鲨及其他鲨鱼			unmapped	0.0	HS第03章	0304
03045700						魟鱼及鳐鱼（鳐科）			unmapped	0.0	HS第03章	0304
03045900						其他			unmapped	0.0	HS第03章	0304
03046100						罗非鱼（口孵非鲫属）			unmapped	0.0	HS第03章	0304
03046211						鲶鱼[（鱼芒）鲶属、鲶属、胡 鲶属、真鮰属]： ---叉尾鮰鱼（真鮰属）： 斑点叉尾鮰鱼			unmapped	0.0	HS第03章	0304
03046219						其他			unmapped	0.0	HS第03章	0304
03046290						其他			unmapped	0.0	HS第03章	0304
03046300						尼罗河鲈鱼（尼罗尖吻鲈）			unmapped	0.0	HS第03章	0304
03046900						其他			unmapped	0.0	HS第03章	0304
03047100						冻的犀鳕科、多丝真鳕科、鳕科、 长尾鳕科、黑鳕科、无须鳕科、 深海鳕科及南极鳕科鱼的鱼片： 鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、 太平洋鳕鱼）			unmapped	0.0	HS第03章	0304
03047200						黑线鳕鱼（黑线鳕）			unmapped	0.0	HS第03章	0304
03047300						绿青鳕鱼			unmapped	0.0	HS第03章	0304
03047400						狗鳕鱼（无须鳕属、长鳍鳕属）			unmapped	0.0	HS第03章	0304
03047500						阿拉斯加狭鳕鱼			unmapped	0.0	HS第03章	0304
03047900						其他			unmapped	0.0	HS第03章	0304
03048100						大麻哈鱼［红大麻哈鱼、细鳞大 麻哈鱼、大麻哈鱼（种）、大鳞大 麻哈鱼、银大麻哈鱼、马苏大麻 哈鱼、玫瑰大麻哈鱼］、大西洋鲑 鱼及多瑙哲罗鱼			unmapped	0.0	HS第03章	0304
03048200						鳟鱼（河鳟、虹鳟、克拉克大麻 哈鱼、阿瓜大麻哈鱼、吉雨大麻 哈鱼、亚利桑那大麻哈鱼、金腹 大麻哈鱼）			unmapped	0.0	HS第03章	0304
03048300						比目鱼（鲽科、鲆科、舌鳎科、 鳎科、菱鲆科、刺鲆科）			unmapped	0.0	HS第03章	0304
03048400						剑鱼			unmapped	0.0	HS第03章	0304
03048500						南极犬牙鱼（南极犬牙鱼属）			unmapped	0.0	HS第03章	0304
03048600						鲱鱼（大西洋鲱鱼、太平洋鲱鱼）			unmapped	0.0	HS第03章	0304
03048700						金枪鱼（金枪鱼属）、鲣			unmapped	0.0	HS第03章	0304
03048800						角鲨、其他鲨鱼、魟鱼及鳐鱼（鳐 科）			unmapped	0.0	HS第03章	0304
03048900						其他			unmapped	0.0	HS第03章	0304
03049100						其他，冻的： 剑鱼			unmapped	0.0	HS第03章	0304
03049200						南极犬牙鱼（南极犬牙鱼属）			unmapped	0.0	HS第03章	0304
03049300						罗非鱼（口孵非鲫属）、鲶鱼[（鱼 芒）鲶属、鲶属、胡鲶属、真鮰 属]、鲤科鱼（鲤属、鲫属、草鱼、 鲢属、鲮属、青鱼、卡特拉鲃、 野鲮属、哈氏纹唇鱼、何氏细须 鲃、鲂属）、鳗鱼（鳗鲡属）、尼 罗河鲈鱼（尼罗尖吻鲈）及黑鱼 （鳢属）			unmapped	0.0	HS第03章	0304
03049400						阿拉斯加狭鳕鱼			unmapped	0.0	HS第03章	0304
